iter	commit	val_score	headroom	status	change_class	agent	model	rationale
1		0.995301	0.699358	keep	architecture	itnet-v3-search-tpe-calibrated-breast-ct	random-search	itnet-v3-search-tpe-calibrated-breast-ct: epochs=11, lr=0.00029884, batch_size=2, unet_c=16, itnet_k=2, alpha_init=0.0018087
2		0.986201	0.427896	keep	architecture	itnet-v3-search-tpe-calibrated-breast-ct	random-search	itnet-v3-search-tpe-calibrated-breast-ct: epochs=8, lr=0.00030006, batch_size=4, unet_c=8, itnet_k=4, alpha_init=0.0012873
3		0.987295	0.500704	keep	architecture	itnet-v3-search-tpe-calibrated-breast-ct	random-search	itnet-v3-search-tpe-calibrated-breast-ct: epochs=9, lr=0.00048473, batch_size=4, unet_c=12, itnet_k=3, alpha_init=0.0083281
4		0.981317	0.389791	keep	architecture	itnet-v3-search-tpe-calibrated-breast-ct	random-search	itnet-v3-search-tpe-calibrated-breast-ct: epochs=7, lr=0.00016816, batch_size=6, unet_c=12, itnet_k=4, alpha_init=0.0019062
5		0.989272	0.552248	keep	architecture	itnet-v3-search-tpe-calibrated-breast-ct	random-search	itnet-v3-search-tpe-calibrated-breast-ct: epochs=5, lr=0.00014773, batch_size=2, unet_c=16, itnet_k=4, alpha_init=0.0018706
6		0.995577	0.664271	keep	architecture	itnet-v3-search-tpe-calibrated-breast-ct	random-search	itnet-v3-search-tpe-calibrated-breast-ct: epochs=14, lr=0.0015445, batch_size=2, unet_c=16, itnet_k=2, alpha_init=0.0043973
7		0.996345	0.699557	keep	architecture	itnet-v3-search-tpe-calibrated-breast-ct	random-search	itnet-v3-search-tpe-calibrated-breast-ct: epochs=13, lr=0.00077156, batch_size=2, unet_c=16, itnet_k=2, alpha_init=0.0035172
8		0.994522	0.627978	keep	architecture	itnet-v3-search-tpe-calibrated-breast-ct	random-search	itnet-v3-search-tpe-calibrated-breast-ct: epochs=15, lr=0.0011002, batch_size=6, unet_c=8, itnet_k=2, alpha_init=0.0042532
9		0.995136	0.681107	keep	architecture	itnet-v3-search-tpe-calibrated-breast-ct	random-search	itnet-v3-search-tpe-calibrated-breast-ct: epochs=13, lr=0.00075279, batch_size=2, unet_c=16, itnet_k=3, alpha_init=0.009109
10		0.994545	0.577216	keep	architecture	itnet-v3-search-tpe-calibrated-breast-ct	random-search	itnet-v3-search-tpe-calibrated-breast-ct: epochs=12, lr=0.0019045, batch_size=2, unet_c=16, itnet_k=2, alpha_init=0.0032615
11		0.991476	0.595251	keep	architecture	itnet-v3-search-tpe-calibrated-breast-ct	random-search	itnet-v3-search-tpe-calibrated-breast-ct: epochs=10, lr=0.00067864, batch_size=4, unet_c=12, itnet_k=2, alpha_init=0.0058659
12		0.995853	0.709118	keep	architecture	itnet-v3-search-tpe-calibrated-breast-ct	random-search	itnet-v3-search-tpe-calibrated-breast-ct: epochs=12, lr=0.00028881, batch_size=2, unet_c=16, itnet_k=2, alpha_init=0.0020964
13		0.995954	0.714658	keep	architecture	itnet-v3-search-tpe-calibrated-breast-ct	random-search	itnet-v3-search-tpe-calibrated-breast-ct: epochs=12, lr=0.00026913, batch_size=2, unet_c=16, itnet_k=2, alpha_init=0.0026268
14		0.995547	0.70549	keep	architecture	itnet-v3-search-tpe-calibrated-breast-ct	random-search	itnet-v3-search-tpe-calibrated-breast-ct: epochs=11, lr=0.00025572, batch_size=2, unet_c=16, itnet_k=2, alpha_init=0.0025207
15		0.99362	0.653626	keep	architecture	itnet-v3-search-tpe-calibrated-breast-ct	random-search	itnet-v3-search-tpe-calibrated-breast-ct: epochs=12, lr=0.00010796, batch_size=2, unet_c=16, itnet_k=2, alpha_init=0.0010741
16		0.987779	0.473262	keep	architecture	itnet-v3-search-tpe-calibrated-breast-ct	random-search	itnet-v3-search-tpe-calibrated-breast-ct: epochs=10, lr=0.00041217, batch_size=6, unet_c=8, itnet_k=3, alpha_init=0.0024183
17		0.995579	0.70542	keep	architecture	itnet-v3-search-tpe-calibrated-breast-ct	random-search	itnet-v3-search-tpe-calibrated-breast-ct: epochs=14, lr=0.00017531, batch_size=2, unet_c=16, itnet_k=2, alpha_init=0.0014574
18		0.996491	0.734195	keep	architecture	itnet-v3-search-tpe-calibrated-breast-ct	random-search	itnet-v3-search-tpe-calibrated-breast-ct: epochs=15, lr=0.00021567, batch_size=2, unet_c=16, itnet_k=2, alpha_init=0.0025734
19		0.986253	0.436287	keep	architecture	itnet-v3-search-tpe-calibrated-breast-ct	random-search	itnet-v3-search-tpe-calibrated-breast-ct: epochs=15, lr=0.00021424, batch_size=6, unet_c=8, itnet_k=4, alpha_init=0.0056491
20		0.98847	0.529071	keep	architecture	itnet-v3-search-tpe-calibrated-breast-ct	random-search	itnet-v3-search-tpe-calibrated-breast-ct: epochs=14, lr=0.00010394, batch_size=4, unet_c=12, itnet_k=3, alpha_init=0.0029447
