iter	commit	val_score	headroom	status	change_class	agent	model	rationale
1		0.976016	0.256422	keep	architecture	hammernik-search-tpe-calibrated-breast-ct	random-search	hammernik-search-tpe-calibrated-breast-ct: epochs=23, lr=0.00029884, batch_size=2, vn_T=3, vn_n_filters=24, vn_kernel=11, vn_lambda_init=0.00011428
3		0.970701	0	discard	architecture	hammernik-search-tpe-calibrated-breast-ct	random-search	hammernik-search-tpe-calibrated-breast-ct: epochs=12, lr=0.00014117, batch_size=2, vn_T=3, vn_n_filters=24, vn_kernel=9, vn_lambda_init=0.0006369
5		0.976899	0	discard	architecture	hammernik-search-tpe-calibrated-breast-ct	random-search	hammernik-search-tpe-calibrated-breast-ct: epochs=24, lr=0.00018216, batch_size=2, vn_T=3, vn_n_filters=24, vn_kernel=7, vn_lambda_init=0.00018218
6		0.976162	0.322374	keep	architecture	hammernik-search-tpe-calibrated-breast-ct	random-search	hammernik-search-tpe-calibrated-breast-ct: epochs=29, lr=0.00093338, batch_size=2, vn_T=3, vn_n_filters=16, vn_kernel=11, vn_lambda_init=0.0064075
7		0.977545	0.290569	keep	architecture	hammernik-search-tpe-calibrated-breast-ct	random-search	hammernik-search-tpe-calibrated-breast-ct: epochs=30, lr=0.001339, batch_size=2, vn_T=3, vn_n_filters=16, vn_kernel=11, vn_lambda_init=0.0089219
8		0.983267	0.45293	keep	architecture	hammernik-search-tpe-calibrated-breast-ct	random-search	hammernik-search-tpe-calibrated-breast-ct: epochs=30, lr=0.00093272, batch_size=2, vn_T=3, vn_n_filters=16, vn_kernel=9, vn_lambda_init=0.0084548
9		0.983169	0.400501	keep	architecture	hammernik-search-tpe-calibrated-breast-ct	random-search	hammernik-search-tpe-calibrated-breast-ct: epochs=15, lr=0.000655, batch_size=2, vn_T=5, vn_n_filters=16, vn_kernel=9, vn_lambda_init=0.0028301
10		0.98298	0.42902	keep	architecture	hammernik-search-tpe-calibrated-breast-ct	random-search	hammernik-search-tpe-calibrated-breast-ct: epochs=27, lr=0.0019224, batch_size=2, vn_T=3, vn_n_filters=16, vn_kernel=9, vn_lambda_init=0.0021768
11		0.982707	0.397079	keep	architecture	hammernik-search-tpe-calibrated-breast-ct	random-search	hammernik-search-tpe-calibrated-breast-ct: epochs=10, lr=0.00053122, batch_size=2, vn_T=5, vn_n_filters=16, vn_kernel=9, vn_lambda_init=0.0011059
12		0.983074	0.429173	keep	architecture	hammernik-search-tpe-calibrated-breast-ct	random-search	hammernik-search-tpe-calibrated-breast-ct: epochs=27, lr=0.0019956, batch_size=2, vn_T=3, vn_n_filters=16, vn_kernel=9, vn_lambda_init=0.0031904
13		0.983076	0.42951	keep	architecture	hammernik-search-tpe-calibrated-breast-ct	random-search	hammernik-search-tpe-calibrated-breast-ct: epochs=26, lr=0.0019902, batch_size=2, vn_T=3, vn_n_filters=16, vn_kernel=9, vn_lambda_init=0.0040874
14		0.983176	0.450247	keep	architecture	hammernik-search-tpe-calibrated-breast-ct	random-search	hammernik-search-tpe-calibrated-breast-ct: epochs=26, lr=0.00089388, batch_size=2, vn_T=3, vn_n_filters=16, vn_kernel=9, vn_lambda_init=0.0048737
15		0.983365	0.454855	keep	architecture	hammernik-search-tpe-calibrated-breast-ct	random-search	hammernik-search-tpe-calibrated-breast-ct: epochs=30, lr=0.00095918, batch_size=2, vn_T=3, vn_n_filters=16, vn_kernel=9, vn_lambda_init=0.0096644
16		0.983262	0.452839	keep	architecture	hammernik-search-tpe-calibrated-breast-ct	random-search	hammernik-search-tpe-calibrated-breast-ct: epochs=30, lr=0.0009275, batch_size=2, vn_T=3, vn_n_filters=16, vn_kernel=9, vn_lambda_init=0.0095379
17		0.985152	0.446357	keep	architecture	hammernik-search-tpe-calibrated-breast-ct	random-search	hammernik-search-tpe-calibrated-breast-ct: epochs=19, lr=0.00042654, batch_size=2, vn_T=3, vn_n_filters=16, vn_kernel=7, vn_lambda_init=0.0015784
18		0.981998	0.452581	keep	architecture	hammernik-search-tpe-calibrated-breast-ct	random-search	hammernik-search-tpe-calibrated-breast-ct: epochs=23, lr=0.0012074, batch_size=2, vn_T=3, vn_n_filters=16, vn_kernel=9, vn_lambda_init=0.00057185
19		0.983146	0.402574	keep	architecture	hammernik-search-tpe-calibrated-breast-ct	random-search	hammernik-search-tpe-calibrated-breast-ct: epochs=28, lr=0.00064678, batch_size=2, vn_T=5, vn_n_filters=16, vn_kernel=9, vn_lambda_init=0.0067457
20		0.985099	0.445108	keep	architecture	hammernik-search-tpe-calibrated-breast-ct	random-search	hammernik-search-tpe-calibrated-breast-ct: epochs=25, lr=0.00040041, batch_size=2, vn_T=3, vn_n_filters=16, vn_kernel=7, vn_lambda_init=0.0020251
