iter	commit	val_score	headroom	status	change_class	agent	model	rationale
1		0.538994	0	discard	architecture	wu-search-tpe-calibrated-breast-ct	random-search	wu-search-tpe-calibrated-breast-ct: wu_n_bands=8, wu_n_outer=2, wu_motion_range=5, wu_motion_window=4, wu_soft_thresh=0.00080936
2		0.966407	0.0184499	keep	architecture	wu-search-tpe-calibrated-breast-ct	random-search	wu-search-tpe-calibrated-breast-ct: wu_n_bands=4, wu_n_outer=1, wu_motion_range=12, wu_motion_window=2, wu_soft_thresh=0.0012618
3		0.460317	0	discard	architecture	wu-search-tpe-calibrated-breast-ct	random-search	wu-search-tpe-calibrated-breast-ct: wu_n_bands=12, wu_n_outer=2, wu_motion_range=12, wu_motion_window=2, wu_soft_thresh=0.00075748
4		0.516224	0	discard	architecture	wu-search-tpe-calibrated-breast-ct	random-search	wu-search-tpe-calibrated-breast-ct: wu_n_bands=6, wu_n_outer=2, wu_motion_range=12, wu_motion_window=4, wu_soft_thresh=0.00093529
5		0.581377	0	discard	architecture	wu-search-tpe-calibrated-breast-ct	random-search	wu-search-tpe-calibrated-breast-ct: wu_n_bands=4, wu_n_outer=2, wu_motion_range=5, wu_motion_window=4, wu_soft_thresh=0.0014634
6		0.969346	0.0160002	keep	architecture	wu-search-tpe-calibrated-breast-ct	random-search	wu-search-tpe-calibrated-breast-ct: wu_n_bands=4, wu_n_outer=1, wu_motion_range=8, wu_motion_window=2, wu_soft_thresh=0.0039556
7		0.329908	0	discard	architecture	wu-search-tpe-calibrated-breast-ct	random-search	wu-search-tpe-calibrated-breast-ct: wu_n_bands=4, wu_n_outer=3, wu_motion_range=3, wu_motion_window=1, wu_soft_thresh=0.0027308
8		0.960933	0	discard	architecture	wu-search-tpe-calibrated-breast-ct	random-search	wu-search-tpe-calibrated-breast-ct: wu_n_bands=8, wu_n_outer=1, wu_motion_range=12, wu_motion_window=2, wu_soft_thresh=0.0017468
9		0.966781	0	discard	architecture	wu-search-tpe-calibrated-breast-ct	random-search	wu-search-tpe-calibrated-breast-ct: wu_n_bands=6, wu_n_outer=1, wu_motion_range=8, wu_motion_window=1, wu_soft_thresh=0.00052497
10		0.326005	0	discard	architecture	wu-search-tpe-calibrated-breast-ct	random-search	wu-search-tpe-calibrated-breast-ct: wu_n_bands=12, wu_n_outer=3, wu_motion_range=3, wu_motion_window=2, wu_soft_thresh=0.0017068
11		0.966059	0.00615326	keep	architecture	wu-search-tpe-calibrated-breast-ct	random-search	wu-search-tpe-calibrated-breast-ct: wu_n_bands=4, wu_n_outer=1, wu_motion_range=12, wu_motion_window=2, wu_soft_thresh=0.0026044
12		0.969077	0.00509114	keep	architecture	wu-search-tpe-calibrated-breast-ct	random-search	wu-search-tpe-calibrated-breast-ct: wu_n_bands=4, wu_n_outer=1, wu_motion_range=8, wu_motion_window=2, wu_soft_thresh=0.0049973
13		0.969405	0.0183859	keep	architecture	wu-search-tpe-calibrated-breast-ct	random-search	wu-search-tpe-calibrated-breast-ct: wu_n_bands=4, wu_n_outer=1, wu_motion_range=8, wu_motion_window=2, wu_soft_thresh=0.0037205
14		0.969986	0.0416304	keep	architecture	wu-search-tpe-calibrated-breast-ct	random-search	wu-search-tpe-calibrated-breast-ct: wu_n_bands=4, wu_n_outer=1, wu_motion_range=8, wu_motion_window=2, wu_soft_thresh=0.0012759
15		0.966429	0.0192168	keep	architecture	wu-search-tpe-calibrated-breast-ct	random-search	wu-search-tpe-calibrated-breast-ct: wu_n_bands=4, wu_n_outer=1, wu_motion_range=12, wu_motion_window=2, wu_soft_thresh=0.001175
16		0.969863	0.0424587	keep	architecture	wu-search-tpe-calibrated-breast-ct	random-search	wu-search-tpe-calibrated-breast-ct: wu_n_bands=4, wu_n_outer=1, wu_motion_range=8, wu_motion_window=1, wu_soft_thresh=0.0010887
17		0.304085	0	discard	architecture	wu-search-tpe-calibrated-breast-ct	random-search	wu-search-tpe-calibrated-breast-ct: wu_n_bands=8, wu_n_outer=3, wu_motion_range=8, wu_motion_window=1, wu_soft_thresh=0.00053935
18		0.962418	0.00992487	keep	architecture	wu-search-tpe-calibrated-breast-ct	random-search	wu-search-tpe-calibrated-breast-ct: wu_n_bands=12, wu_n_outer=1, wu_motion_range=8, wu_motion_window=1, wu_soft_thresh=0.002104
19		0.966646	0	discard	architecture	wu-search-tpe-calibrated-breast-ct	random-search	wu-search-tpe-calibrated-breast-ct: wu_n_bands=6, wu_n_outer=1, wu_motion_range=8, wu_motion_window=1, wu_soft_thresh=0.0011221
20		0.328686	0	discard	architecture	wu-search-tpe-calibrated-breast-ct	random-search	wu-search-tpe-calibrated-breast-ct: wu_n_bands=4, wu_n_outer=3, wu_motion_range=8, wu_motion_window=1, wu_soft_thresh=0.00063825
