iter	commit	val_score	headroom	status	change_class	agent	model	rationale
1		0.952892	0.426157	keep	architecture	dual-domain-supervised-search-tpe-calibrated-mayo-ldct-2d	random-search	dual-domain-supervised-search-tpe-calibrated-mayo-ldct-2d: unet_c=16, epochs=10, lr=0.0005, batch_size=1, lambda_neg=1, val_n=214, val_chunk=1, train_n=579, grad_clip=1
2		0.955613	0.426823	keep	architecture	dual-domain-supervised-search-tpe-calibrated-mayo-ldct-2d	random-search	dual-domain-supervised-search-tpe-calibrated-mayo-ldct-2d: unet_c=16, epochs=11, lr=0.00024193, batch_size=1, lambda_neg=0.89104, val_n=214, val_chunk=1, train_n=579, grad_clip=1
3		0.94487	0.400826	keep	architecture	dual-domain-supervised-search-tpe-calibrated-mayo-ldct-2d	random-search	dual-domain-supervised-search-tpe-calibrated-mayo-ldct-2d: unet_c=16, epochs=11, lr=0.00080521, batch_size=1, lambda_neg=0.52899, val_n=214, val_chunk=1, train_n=579, grad_clip=1
4		0.951536	0.407827	keep	architecture	dual-domain-supervised-search-tpe-calibrated-mayo-ldct-2d	random-search	dual-domain-supervised-search-tpe-calibrated-mayo-ldct-2d: unet_c=16, epochs=7, lr=0.00036092, batch_size=1, lambda_neg=0.70917, val_n=214, val_chunk=1, train_n=579, grad_clip=1
5		0.950013	0.394765	keep	architecture	dual-domain-supervised-search-tpe-calibrated-mayo-ldct-2d	random-search	dual-domain-supervised-search-tpe-calibrated-mayo-ldct-2d: unet_c=16, epochs=6, lr=0.00022821, batch_size=1, lambda_neg=0.70676, val_n=214, val_chunk=1, train_n=579, grad_clip=1
