iter	commit	val_score	headroom	status	change_class	agent	model	rationale
1		0.938551	0.457042	keep	architecture	ram-zeroshot-search-tpe-calibrated	random-search	ram-zeroshot-search-tpe-calibrated: ram_ckpt_path=/cluster/maier/Agent4CT/checkpoints/ram.pth.tar, ram_input_norm=adjoint_max, ram_clamp_output=True, ram_finetune=False, ram_finetune_epochs=0, ram_finetune_lr=0.0001, ram_disable_multiscale=False, ram_disable_cudnn=False, ram_use_deepinv_tomo=False, ram_sigma=0.1, ram_factor=0.5, ram_post_fbp_blend=0
2		0.815958	0.425389	keep	architecture	ram-zeroshot-search-tpe-calibrated	random-search	ram-zeroshot-search-tpe-calibrated: ram_ckpt_path=/cluster/maier/Agent4CT/checkpoints/ram.pth.tar, ram_input_norm=adjoint_max, ram_clamp_output=True, ram_finetune=False, ram_finetune_epochs=0, ram_finetune_lr=0.0001, ram_disable_multiscale=False, ram_disable_cudnn=False, ram_use_deepinv_tomo=False, ram_sigma=0.21102, ram_factor=0.35913, ram_post_fbp_blend=0.078208
3		0.932382	0.41583	keep	architecture	ram-zeroshot-search-tpe-calibrated	random-search	ram-zeroshot-search-tpe-calibrated: ram_ckpt_path=/cluster/maier/Agent4CT/checkpoints/ram.pth.tar, ram_input_norm=adjoint_max, ram_clamp_output=True, ram_finetune=False, ram_finetune_epochs=0, ram_finetune_lr=0.0001, ram_disable_multiscale=False, ram_disable_cudnn=False, ram_use_deepinv_tomo=False, ram_sigma=0.22102, ram_factor=0.73269, ram_post_fbp_blend=0.0057979
4		0.933968	0.460181	keep	architecture	ram-zeroshot-search-tpe-calibrated	random-search	ram-zeroshot-search-tpe-calibrated: ram_ckpt_path=/cluster/maier/Agent4CT/checkpoints/ram.pth.tar, ram_input_norm=adjoint_max, ram_clamp_output=True, ram_finetune=False, ram_finetune_epochs=0, ram_finetune_lr=0.0001, ram_disable_multiscale=False, ram_disable_cudnn=False, ram_use_deepinv_tomo=False, ram_sigma=0.085366, ram_factor=0.4834, ram_post_fbp_blend=0.041834
5		0.889542	0.458123	keep	architecture	ram-zeroshot-search-tpe-calibrated	random-search	ram-zeroshot-search-tpe-calibrated: ram_ckpt_path=/cluster/maier/Agent4CT/checkpoints/ram.pth.tar, ram_input_norm=adjoint_max, ram_clamp_output=True, ram_finetune=False, ram_finetune_epochs=0, ram_finetune_lr=0.0001, ram_disable_multiscale=False, ram_disable_cudnn=False, ram_use_deepinv_tomo=False, ram_sigma=0.075342, ram_factor=0.341, ram_post_fbp_blend=0.041351
6		0.872063	0.399662	keep	architecture	ram-zeroshot-search-tpe-calibrated	random-search	ram-zeroshot-search-tpe-calibrated: ram_ckpt_path=/cluster/maier/Agent4CT/checkpoints/ram.pth.tar, ram_input_norm=adjoint_max, ram_clamp_output=True, ram_finetune=False, ram_finetune_epochs=0, ram_finetune_lr=0.0001, ram_disable_multiscale=True, ram_disable_cudnn=False, ram_use_deepinv_tomo=False, ram_sigma=0.056943, ram_factor=0.61706, ram_post_fbp_blend=0.17442
7		0.91988	0.45855	keep	architecture	ram-zeroshot-search-tpe-calibrated	random-search	ram-zeroshot-search-tpe-calibrated: ram_ckpt_path=/cluster/maier/Agent4CT/checkpoints/ram.pth.tar, ram_input_norm=adjoint_max, ram_clamp_output=True, ram_finetune=False, ram_finetune_epochs=0, ram_finetune_lr=0.0001, ram_disable_multiscale=True, ram_disable_cudnn=False, ram_use_deepinv_tomo=False, ram_sigma=0.1349, ram_factor=0.51392, ram_post_fbp_blend=0.14276
8		0.941103	0.448259	keep	architecture	ram-zeroshot-search-tpe-calibrated	random-search	ram-zeroshot-search-tpe-calibrated: ram_ckpt_path=/cluster/maier/Agent4CT/checkpoints/ram.pth.tar, ram_input_norm=adjoint_max, ram_clamp_output=True, ram_finetune=False, ram_finetune_epochs=0, ram_finetune_lr=0.0001, ram_disable_multiscale=False, ram_disable_cudnn=False, ram_use_deepinv_tomo=False, ram_sigma=0.12734, ram_factor=0.63056, ram_post_fbp_blend=0.092712
9		0.912574	0.451918	keep	architecture	ram-zeroshot-search-tpe-calibrated	random-search	ram-zeroshot-search-tpe-calibrated: ram_ckpt_path=/cluster/maier/Agent4CT/checkpoints/ram.pth.tar, ram_input_norm=adjoint_max, ram_clamp_output=True, ram_finetune=False, ram_finetune_epochs=0, ram_finetune_lr=0.0001, ram_disable_multiscale=True, ram_disable_cudnn=False, ram_use_deepinv_tomo=False, ram_sigma=0.059832, ram_factor=0.44252, ram_post_fbp_blend=0.054446
10		0.891564	0.39144	keep	architecture	ram-zeroshot-search-tpe-calibrated	random-search	ram-zeroshot-search-tpe-calibrated: ram_ckpt_path=/cluster/maier/Agent4CT/checkpoints/ram.pth.tar, ram_input_norm=adjoint_max, ram_clamp_output=True, ram_finetune=False, ram_finetune_epochs=0, ram_finetune_lr=0.0001, ram_disable_multiscale=False, ram_disable_cudnn=False, ram_use_deepinv_tomo=False, ram_sigma=0.088705, ram_factor=0.79603, ram_post_fbp_blend=0.12548
11		0.871954	0.454676	keep	architecture	ram-zeroshot-search-tpe-calibrated	random-search	ram-zeroshot-search-tpe-calibrated: ram_ckpt_path=/cluster/maier/Agent4CT/checkpoints/ram.pth.tar, ram_input_norm=adjoint_max, ram_clamp_output=True, ram_finetune=False, ram_finetune_epochs=0, ram_finetune_lr=0.0001, ram_disable_multiscale=True, ram_disable_cudnn=False, ram_use_deepinv_tomo=False, ram_sigma=0.16088, ram_factor=0.42769, ram_post_fbp_blend=0.19813
12		0.928518	0.456467	keep	architecture	ram-zeroshot-search-tpe-calibrated	random-search	ram-zeroshot-search-tpe-calibrated: ram_ckpt_path=/cluster/maier/Agent4CT/checkpoints/ram.pth.tar, ram_input_norm=adjoint_max, ram_clamp_output=True, ram_finetune=False, ram_finetune_epochs=0, ram_finetune_lr=0.0001, ram_disable_multiscale=True, ram_disable_cudnn=False, ram_use_deepinv_tomo=False, ram_sigma=0.13433, ram_factor=0.55093, ram_post_fbp_blend=0.13688
13		0.912886	0.452708	keep	architecture	ram-zeroshot-search-tpe-calibrated	random-search	ram-zeroshot-search-tpe-calibrated: ram_ckpt_path=/cluster/maier/Agent4CT/checkpoints/ram.pth.tar, ram_input_norm=adjoint_max, ram_clamp_output=True, ram_finetune=False, ram_finetune_epochs=0, ram_finetune_lr=0.0001, ram_disable_multiscale=True, ram_disable_cudnn=False, ram_use_deepinv_tomo=False, ram_sigma=0.16845, ram_factor=0.53005, ram_post_fbp_blend=0.13819
14		0.898688	0.424024	keep	architecture	ram-zeroshot-search-tpe-calibrated	random-search	ram-zeroshot-search-tpe-calibrated: ram_ckpt_path=/cluster/maier/Agent4CT/checkpoints/ram.pth.tar, ram_input_norm=adjoint_max, ram_clamp_output=True, ram_finetune=False, ram_finetune_epochs=0, ram_finetune_lr=0.0001, ram_disable_multiscale=True, ram_disable_cudnn=False, ram_use_deepinv_tomo=False, ram_sigma=0.29831, ram_factor=0.60926, ram_post_fbp_blend=0.050022
15		0.912103	0.463448	keep	architecture	ram-zeroshot-search-tpe-calibrated	random-search	ram-zeroshot-search-tpe-calibrated: ram_ckpt_path=/cluster/maier/Agent4CT/checkpoints/ram.pth.tar, ram_input_norm=adjoint_max, ram_clamp_output=True, ram_finetune=False, ram_finetune_epochs=0, ram_finetune_lr=0.0001, ram_disable_multiscale=False, ram_disable_cudnn=False, ram_use_deepinv_tomo=False, ram_sigma=0.10125, ram_factor=0.43053, ram_post_fbp_blend=0.11731
16		0.918144	0.464774	keep	architecture	ram-zeroshot-search-tpe-calibrated	random-search	ram-zeroshot-search-tpe-calibrated: ram_ckpt_path=/cluster/maier/Agent4CT/checkpoints/ram.pth.tar, ram_input_norm=adjoint_max, ram_clamp_output=True, ram_finetune=False, ram_finetune_epochs=0, ram_finetune_lr=0.0001, ram_disable_multiscale=False, ram_disable_cudnn=False, ram_use_deepinv_tomo=False, ram_sigma=0.075062, ram_factor=0.42335, ram_post_fbp_blend=0.10573
17		0.896749	0.452001	keep	architecture	ram-zeroshot-search-tpe-calibrated	random-search	ram-zeroshot-search-tpe-calibrated: ram_ckpt_path=/cluster/maier/Agent4CT/checkpoints/ram.pth.tar, ram_input_norm=adjoint_max, ram_clamp_output=True, ram_finetune=False, ram_finetune_epochs=0, ram_finetune_lr=0.0001, ram_disable_multiscale=False, ram_disable_cudnn=False, ram_use_deepinv_tomo=False, ram_sigma=0.050391, ram_factor=0.39719, ram_post_fbp_blend=0.11163
18		0.863399	0.45746	keep	architecture	ram-zeroshot-search-tpe-calibrated	random-search	ram-zeroshot-search-tpe-calibrated: ram_ckpt_path=/cluster/maier/Agent4CT/checkpoints/ram.pth.tar, ram_input_norm=adjoint_max, ram_clamp_output=True, ram_finetune=False, ram_finetune_epochs=0, ram_finetune_lr=0.0001, ram_disable_multiscale=False, ram_disable_cudnn=False, ram_use_deepinv_tomo=False, ram_sigma=0.06981, ram_factor=0.30919, ram_post_fbp_blend=0.16388
19		0.901585	0.460684	keep	architecture	ram-zeroshot-search-tpe-calibrated	random-search	ram-zeroshot-search-tpe-calibrated: ram_ckpt_path=/cluster/maier/Agent4CT/checkpoints/ram.pth.tar, ram_input_norm=adjoint_max, ram_clamp_output=True, ram_finetune=False, ram_finetune_epochs=0, ram_finetune_lr=0.0001, ram_disable_multiscale=False, ram_disable_cudnn=False, ram_use_deepinv_tomo=False, ram_sigma=0.1008, ram_factor=0.39514, ram_post_fbp_blend=0.086324
20		0.924539	0.462837	keep	architecture	ram-zeroshot-search-tpe-calibrated	random-search	ram-zeroshot-search-tpe-calibrated: ram_ckpt_path=/cluster/maier/Agent4CT/checkpoints/ram.pth.tar, ram_input_norm=adjoint_max, ram_clamp_output=True, ram_finetune=False, ram_finetune_epochs=0, ram_finetune_lr=0.0001, ram_disable_multiscale=False, ram_disable_cudnn=False, ram_use_deepinv_tomo=False, ram_sigma=0.10452, ram_factor=0.47137, ram_post_fbp_blend=0.10677
