iter	commit	val_score	headroom	status	change_class	agent	model	rationale
1		0.30698	0.610612	keep	architecture	dual-domain-bf-search-tpe	random-search	dual-domain-bf-search-tpe: epochs=23, lr=0.0023197, batch_size=1, proj_kernel=7, img_kernel=5, proj_sx=0.88605, proj_sy=1.5971, proj_sr=0.018046, img_sx=1.4183, img_sr=0.029365
2		0.30698	0.610612	keep	architecture	dual-domain-bf-search-tpe	random-search	dual-domain-bf-search-tpe: epochs=22, lr=0.0016937, batch_size=2, proj_kernel=5, img_kernel=9, proj_sx=1.93, proj_sy=2.6541, proj_sr=0.019099, img_sx=2.0726, img_sr=0.017266
3		0.30698	0.610612	keep	architecture	dual-domain-bf-search-tpe	random-search	dual-domain-bf-search-tpe: epochs=21, lr=0.0037961, batch_size=2, proj_kernel=5, img_kernel=5, proj_sx=1.1735, proj_sy=1.3608, proj_sr=0.017626, img_sx=1.9838, img_sr=0.015697
4		0.30698	0.610612	keep	architecture	dual-domain-bf-search-tpe	random-search	dual-domain-bf-search-tpe: epochs=10, lr=0.0013498, batch_size=1, proj_kernel=7, img_kernel=9, proj_sx=0.90796, proj_sy=2.1531, proj_sr=0.025284, img_sx=1.1567, img_sr=0.020183
5		0.30698	0.610612	keep	architecture	dual-domain-bf-search-tpe	random-search	dual-domain-bf-search-tpe: epochs=26, lr=0.0078015, batch_size=4, proj_kernel=7, img_kernel=7, proj_sx=0.99097, proj_sy=1.7044, proj_sr=0.043892, img_sx=1.931, img_sr=0.012723
6		0.30698	0.610612	keep	architecture	dual-domain-bf-search-tpe	random-search	dual-domain-bf-search-tpe: epochs=29, lr=0.0032537, batch_size=1, proj_kernel=3, img_kernel=5, proj_sx=0.60755, proj_sy=1.0489, proj_sr=0.01011, img_sx=1.1676, img_sr=0.043066
7		0.30698	0.610612	keep	architecture	dual-domain-bf-search-tpe	random-search	dual-domain-bf-search-tpe: epochs=14, lr=0.0021127, batch_size=1, proj_kernel=7, img_kernel=5, proj_sx=1.6147, proj_sy=2.0809, proj_sr=0.01103, img_sx=2.9637, img_sr=0.035941
8		0.30698	0.610612	keep	architecture	dual-domain-bf-search-tpe	random-search	dual-domain-bf-search-tpe: epochs=16, lr=0.0058836, batch_size=4, proj_kernel=3, img_kernel=7, proj_sx=0.53721, proj_sy=2.9898, proj_sr=0.032063, img_sx=1.5093, img_sr=0.027309
9		0.30698	0.610612	keep	architecture	dual-domain-bf-search-tpe	random-search	dual-domain-bf-search-tpe: epochs=25, lr=0.0011082, batch_size=1, proj_kernel=7, img_kernel=5, proj_sx=1.4362, proj_sy=1.5751, proj_sr=0.015789, img_sx=2.5586, img_sr=0.028684
10		0.30698	0.610612	keep	architecture	dual-domain-bf-search-tpe	random-search	dual-domain-bf-search-tpe: epochs=17, lr=0.0023781, batch_size=1, proj_kernel=7, img_kernel=5, proj_sx=0.79923, proj_sy=2.3908, proj_sr=0.026742, img_sx=1.5759, img_sr=0.010146
11		0.30698	0.610612	keep	architecture	dual-domain-bf-search-tpe	random-search	dual-domain-bf-search-tpe: epochs=29, lr=0.0050231, batch_size=2, proj_kernel=3, img_kernel=7, proj_sx=1.2353, proj_sy=1.0867, proj_sr=0.047324, img_sx=1.5093, img_sr=0.048992
12		0.30698	0.610612	keep	architecture	dual-domain-bf-search-tpe	random-search	dual-domain-bf-search-tpe: epochs=22, lr=0.0018983, batch_size=2, proj_kernel=5, img_kernel=9, proj_sx=1.9846, proj_sy=2.7274, proj_sr=0.017504, img_sx=2.3268, img_sr=0.018664
13		0.30698	0.610612	keep	architecture	dual-domain-bf-search-tpe	random-search	dual-domain-bf-search-tpe: epochs=24, lr=0.0015975, batch_size=2, proj_kernel=5, img_kernel=9, proj_sx=1.9052, proj_sy=2.573, proj_sr=0.013738, img_sx=2.4342, img_sr=0.025268
14		0.30698	0.610612	keep	architecture	dual-domain-bf-search-tpe	random-search	dual-domain-bf-search-tpe: epochs=18, lr=0.0026889, batch_size=2, proj_kernel=5, img_kernel=9, proj_sx=1.5891, proj_sy=1.8077, proj_sr=0.021214, img_sx=1.7569, img_sr=0.035223
15		0.30698	0.610612	keep	architecture	dual-domain-bf-search-tpe	random-search	dual-domain-bf-search-tpe: epochs=20, lr=0.0010817, batch_size=4, proj_kernel=5, img_kernel=9, proj_sx=1.7374, proj_sy=2.2369, proj_sr=0.021395, img_sx=2.2134, img_sr=0.015357
16		0.30698	0.610612	keep	architecture	dual-domain-bf-search-tpe	random-search	dual-domain-bf-search-tpe: epochs=23, lr=0.0015977, batch_size=1, proj_kernel=7, img_kernel=5, proj_sx=1.0969, proj_sy=1.4187, proj_sr=0.033643, img_sx=2.8037, img_sr=0.023064
