iter	commit	val_score	headroom	status	change_class	agent	model	rationale
1		0.251046	0	discard	architecture	diffusion-recon-unconstrained-search-tpe	random-search	diffusion-recon-unconstrained-search-tpe: recon_ckpt=/cluster/maier/Agent4CT/checkpoints/ddpm_unconstrained_final.pt, recon_mode=dps, recon_sample_steps=50, recon_eta=0.014182, recon_init=noise, recon_eta_clamp=True
2		0.250884	0	discard	architecture	diffusion-recon-unconstrained-search-tpe	random-search	diffusion-recon-unconstrained-search-tpe: recon_ckpt=/cluster/maier/Agent4CT/checkpoints/ddpm_unconstrained_final.pt, recon_mode=mcg, recon_sample_steps=120, recon_eta=0.13714, recon_init=fbp, recon_eta_clamp=True
3		0.250963	0	discard	architecture	diffusion-recon-unconstrained-search-tpe	random-search	diffusion-recon-unconstrained-search-tpe: recon_ckpt=/cluster/maier/Agent4CT/checkpoints/ddpm_unconstrained_final.pt, recon_mode=mcg, recon_sample_steps=120, recon_eta=0.052626, recon_init=noise, recon_eta_clamp=True
4		0.251317	0	discard	architecture	diffusion-recon-unconstrained-search-tpe	random-search	diffusion-recon-unconstrained-search-tpe: recon_ckpt=/cluster/maier/Agent4CT/checkpoints/ddpm_unconstrained_final.pt, recon_mode=dps, recon_sample_steps=200, recon_eta=0.096445, recon_init=noise, recon_eta_clamp=True
5		0.251193	0	discard	architecture	diffusion-recon-unconstrained-search-tpe	random-search	diffusion-recon-unconstrained-search-tpe: recon_ckpt=/cluster/maier/Agent4CT/checkpoints/ddpm_unconstrained_final.pt, recon_mode=dps, recon_sample_steps=120, recon_eta=0.079725, recon_init=fbp, recon_eta_clamp=True
6		0.251019	0	discard	architecture	diffusion-recon-unconstrained-search-tpe	random-search	diffusion-recon-unconstrained-search-tpe: recon_ckpt=/cluster/maier/Agent4CT/checkpoints/ddpm_unconstrained_final.pt, recon_mode=dps, recon_sample_steps=50, recon_eta=0.011341, recon_init=noise, recon_eta_clamp=True
7		0.250996	0	discard	architecture	diffusion-recon-unconstrained-search-tpe	random-search	diffusion-recon-unconstrained-search-tpe: recon_ckpt=/cluster/maier/Agent4CT/checkpoints/ddpm_unconstrained_final.pt, recon_mode=dps, recon_sample_steps=80, recon_eta=0.010615, recon_init=noise, recon_eta_clamp=True
8		0.251084	0	discard	architecture	diffusion-recon-unconstrained-search-tpe	random-search	diffusion-recon-unconstrained-search-tpe: recon_ckpt=/cluster/maier/Agent4CT/checkpoints/ddpm_unconstrained_final.pt, recon_mode=dps, recon_sample_steps=50, recon_eta=0.032907, recon_init=noise, recon_eta_clamp=True
9		0.246464	0	discard	architecture	diffusion-recon-unconstrained-search-tpe	random-search	diffusion-recon-unconstrained-search-tpe: recon_ckpt=/cluster/maier/Agent4CT/checkpoints/ddpm_unconstrained_final.pt, recon_mode=mcg, recon_sample_steps=50, recon_eta=0.43553, recon_init=fbp, recon_eta_clamp=True
10		0.250968	0	discard	architecture	diffusion-recon-unconstrained-search-tpe	random-search	diffusion-recon-unconstrained-search-tpe: recon_ckpt=/cluster/maier/Agent4CT/checkpoints/ddpm_unconstrained_final.pt, recon_mode=dps, recon_sample_steps=80, recon_eta=0.025848, recon_init=noise, recon_eta_clamp=True
11		0.250986	0	discard	architecture	diffusion-recon-unconstrained-search-tpe	random-search	diffusion-recon-unconstrained-search-tpe: recon_ckpt=/cluster/maier/Agent4CT/checkpoints/ddpm_unconstrained_final.pt, recon_mode=mcg, recon_sample_steps=200, recon_eta=0.22627, recon_init=fbp, recon_eta_clamp=True
12		0.250851	0	discard	architecture	diffusion-recon-unconstrained-search-tpe	random-search	diffusion-recon-unconstrained-search-tpe: recon_ckpt=/cluster/maier/Agent4CT/checkpoints/ddpm_unconstrained_final.pt, recon_mode=mcg, recon_sample_steps=120, recon_eta=0.16747, recon_init=fbp, recon_eta_clamp=True
13		0.249587	0	discard	architecture	diffusion-recon-unconstrained-search-tpe	random-search	diffusion-recon-unconstrained-search-tpe: recon_ckpt=/cluster/maier/Agent4CT/checkpoints/ddpm_unconstrained_final.pt, recon_mode=mcg, recon_sample_steps=50, recon_eta=0.16148, recon_init=fbp, recon_eta_clamp=True
14		0.250984	0	discard	architecture	diffusion-recon-unconstrained-search-tpe	random-search	diffusion-recon-unconstrained-search-tpe: recon_ckpt=/cluster/maier/Agent4CT/checkpoints/ddpm_unconstrained_final.pt, recon_mode=mcg, recon_sample_steps=120, recon_eta=0.026632, recon_init=fbp, recon_eta_clamp=True
15		0.251353	0	discard	architecture	diffusion-recon-unconstrained-search-tpe	random-search	diffusion-recon-unconstrained-search-tpe: recon_ckpt=/cluster/maier/Agent4CT/checkpoints/ddpm_unconstrained_final.pt, recon_mode=dps, recon_sample_steps=50, recon_eta=0.48576, recon_init=noise, recon_eta_clamp=True
16		0.250985	0	discard	architecture	diffusion-recon-unconstrained-search-tpe	random-search	diffusion-recon-unconstrained-search-tpe: recon_ckpt=/cluster/maier/Agent4CT/checkpoints/ddpm_unconstrained_final.pt, recon_mode=mcg, recon_sample_steps=120, recon_eta=0.016762, recon_init=fbp, recon_eta_clamp=True
17		0.251	0	discard	architecture	diffusion-recon-unconstrained-search-tpe	random-search	diffusion-recon-unconstrained-search-tpe: recon_ckpt=/cluster/maier/Agent4CT/checkpoints/ddpm_unconstrained_final.pt, recon_mode=mcg, recon_sample_steps=200, recon_eta=0.051202, recon_init=noise, recon_eta_clamp=True
18		0.251188	0	discard	architecture	diffusion-recon-unconstrained-search-tpe	random-search	diffusion-recon-unconstrained-search-tpe: recon_ckpt=/cluster/maier/Agent4CT/checkpoints/ddpm_unconstrained_final.pt, recon_mode=dps, recon_sample_steps=80, recon_eta=0.11867, recon_init=fbp, recon_eta_clamp=True
19		0.250764	0	discard	architecture	diffusion-recon-unconstrained-search-tpe	random-search	diffusion-recon-unconstrained-search-tpe: recon_ckpt=/cluster/maier/Agent4CT/checkpoints/ddpm_unconstrained_final.pt, recon_mode=mcg, recon_sample_steps=120, recon_eta=0.23126, recon_init=noise, recon_eta_clamp=True
20		0.251222	0	discard	architecture	diffusion-recon-unconstrained-search-tpe	random-search	diffusion-recon-unconstrained-search-tpe: recon_ckpt=/cluster/maier/Agent4CT/checkpoints/ddpm_unconstrained_final.pt, recon_mode=dps, recon_sample_steps=50, recon_eta=0.051207, recon_init=fbp, recon_eta_clamp=True
