iter	commit	val_score	headroom	status	change_class	agent	model	rationale
1		0.984715	0.203711	keep	architecture	ram-zeroshot-v2-search-tpe-calibrated-breast-ct	random-search	ram-zeroshot-v2-search-tpe-calibrated-breast-ct: ram_ckpt_path=/cluster/maier/Agent4CT/checkpoints/ram.pth.tar, ram_input_norm=adjoint_max, ram_clamp_output=True, ram_finetune=False, ram_finetune_epochs=0, ram_finetune_lr=0.0001, ram_disable_multiscale=False, ram_disable_cudnn=False, ram_use_deepinv_tomo=False, ram_sigma=0.02, ram_factor=0.5, ram_post_fbp_blend=0.6
2		0.983204	0.0979399	keep	architecture	ram-zeroshot-v2-search-tpe-calibrated-breast-ct	random-search	ram-zeroshot-v2-search-tpe-calibrated-breast-ct: ram_ckpt_path=/cluster/maier/Agent4CT/checkpoints/ram.pth.tar, ram_input_norm=adjoint_max, ram_clamp_output=True, ram_finetune=False, ram_finetune_epochs=0, ram_finetune_lr=0.0001, ram_disable_multiscale=False, ram_disable_cudnn=False, ram_use_deepinv_tomo=False, ram_sigma=0.031814, ram_factor=0.35913, ram_post_fbp_blend=0.53463
3		0.977036	0	discard	architecture	ram-zeroshot-v2-search-tpe-calibrated-breast-ct	random-search	ram-zeroshot-v2-search-tpe-calibrated-breast-ct: ram_ckpt_path=/cluster/maier/Agent4CT/checkpoints/ram.pth.tar, ram_input_norm=adjoint_max, ram_clamp_output=True, ram_finetune=False, ram_finetune_epochs=0, ram_finetune_lr=0.0001, ram_disable_multiscale=False, ram_disable_cudnn=False, ram_use_deepinv_tomo=False, ram_sigma=0.033764, ram_factor=0.73269, ram_post_fbp_blend=0.31739
4		0.987932	0.273125	keep	architecture	ram-zeroshot-v2-search-tpe-calibrated-breast-ct	random-search	ram-zeroshot-v2-search-tpe-calibrated-breast-ct: ram_ckpt_path=/cluster/maier/Agent4CT/checkpoints/ram.pth.tar, ram_input_norm=adjoint_max, ram_clamp_output=True, ram_finetune=False, ram_finetune_epochs=0, ram_finetune_lr=0.0001, ram_disable_multiscale=False, ram_disable_cudnn=False, ram_use_deepinv_tomo=False, ram_sigma=0.009943, ram_factor=0.4834, ram_post_fbp_blend=0.4255
5		0.986906	0.270824	keep	architecture	ram-zeroshot-v2-search-tpe-calibrated-breast-ct	random-search	ram-zeroshot-v2-search-tpe-calibrated-breast-ct: ram_ckpt_path=/cluster/maier/Agent4CT/checkpoints/ram.pth.tar, ram_input_norm=adjoint_max, ram_clamp_output=True, ram_finetune=False, ram_finetune_epochs=0, ram_finetune_lr=0.0001, ram_disable_multiscale=False, ram_disable_cudnn=False, ram_use_deepinv_tomo=False, ram_sigma=0.0084685, ram_factor=0.341, ram_post_fbp_blend=0.42405
6		0.972055	0	discard	architecture	ram-zeroshot-v2-search-tpe-calibrated-breast-ct	random-search	ram-zeroshot-v2-search-tpe-calibrated-breast-ct: ram_ckpt_path=/cluster/maier/Agent4CT/checkpoints/ram.pth.tar, ram_input_norm=adjoint_max, ram_clamp_output=True, ram_finetune=False, ram_finetune_epochs=0, ram_finetune_lr=0.0001, ram_disable_multiscale=True, ram_disable_cudnn=False, ram_use_deepinv_tomo=False, ram_sigma=0.0059094, ram_factor=0.61706, ram_post_fbp_blend=0.86703
7		0.978634	0.106492	keep	architecture	ram-zeroshot-v2-search-tpe-calibrated-breast-ct	random-search	ram-zeroshot-v2-search-tpe-calibrated-breast-ct: ram_ckpt_path=/cluster/maier/Agent4CT/checkpoints/ram.pth.tar, ram_input_norm=adjoint_max, ram_clamp_output=True, ram_finetune=False, ram_finetune_epochs=0, ram_finetune_lr=0.0001, ram_disable_multiscale=True, ram_disable_cudnn=False, ram_use_deepinv_tomo=False, ram_sigma=0.011697, ram_factor=0.51392, ram_post_fbp_blend=0.78113
8		0.98575	0.115601	keep	architecture	ram-zeroshot-v2-search-tpe-calibrated-breast-ct	random-search	ram-zeroshot-v2-search-tpe-calibrated-breast-ct: ram_ckpt_path=/cluster/maier/Agent4CT/checkpoints/ram.pth.tar, ram_input_norm=adjoint_max, ram_clamp_output=True, ram_finetune=False, ram_finetune_epochs=0, ram_finetune_lr=0.0001, ram_disable_multiscale=False, ram_disable_cudnn=False, ram_use_deepinv_tomo=False, ram_sigma=0.016239, ram_factor=0.63056, ram_post_fbp_blend=0.4331
9		0.981937	0.187111	keep	architecture	ram-zeroshot-v2-search-tpe-calibrated-breast-ct	random-search	ram-zeroshot-v2-search-tpe-calibrated-breast-ct: ram_ckpt_path=/cluster/maier/Agent4CT/checkpoints/ram.pth.tar, ram_input_norm=adjoint_max, ram_clamp_output=True, ram_finetune=False, ram_finetune_epochs=0, ram_finetune_lr=0.0001, ram_disable_multiscale=True, ram_disable_cudnn=False, ram_use_deepinv_tomo=False, ram_sigma=0.0062975, ram_factor=0.44252, ram_post_fbp_blend=0.72503
10		0.986547	0.0690374	keep	architecture	ram-zeroshot-v2-search-tpe-calibrated-breast-ct	random-search	ram-zeroshot-v2-search-tpe-calibrated-breast-ct: ram_ckpt_path=/cluster/maier/Agent4CT/checkpoints/ram.pth.tar, ram_input_norm=adjoint_max, ram_clamp_output=True, ram_finetune=False, ram_finetune_epochs=0, ram_finetune_lr=0.0001, ram_disable_multiscale=False, ram_disable_cudnn=False, ram_use_deepinv_tomo=False, ram_sigma=0.010446, ram_factor=0.79603, ram_post_fbp_blend=0.30656
