iter	commit	val_score	headroom	status	change_class	agent	model	rationale
1		0.62947	0.370348	keep	architecture	dual-domain-search-tpe-calibrated	random-search	dual-domain-search-tpe-calibrated: epochs=6, lr=0.0004177, batch_size=1, unet_c=24
2		0.651358	0.374285	keep	architecture	dual-domain-search-tpe-calibrated	random-search	dual-domain-search-tpe-calibrated: epochs=8, lr=0.00011201, batch_size=1, unet_c=24
3		0.673137	0.372497	keep	architecture	dual-domain-search-tpe-calibrated	random-search	dual-domain-search-tpe-calibrated: epochs=6, lr=0.00024478, batch_size=2, unet_c=16
4		0.662995	0.371718	keep	architecture	dual-domain-search-tpe-calibrated	random-search	dual-domain-search-tpe-calibrated: epochs=5, lr=0.00078554, batch_size=2, unet_c=16
5		0.642841	0.371979	keep	architecture	dual-domain-search-tpe-calibrated	random-search	dual-domain-search-tpe-calibrated: epochs=6, lr=0.00096445, batch_size=2, unet_c=16
6		0.637933	0.368868	keep	architecture	dual-domain-search-tpe-calibrated	random-search	dual-domain-search-tpe-calibrated: epochs=8, lr=0.00012049, batch_size=1, unet_c=24
7		0.708766	0.367546	keep	architecture	dual-domain-search-tpe-calibrated	random-search	dual-domain-search-tpe-calibrated: epochs=3, lr=0.0034257, batch_size=4, unet_c=8
8		0.648057	0.371262	keep	architecture	dual-domain-search-tpe-calibrated	random-search	dual-domain-search-tpe-calibrated: epochs=8, lr=0.00012441, batch_size=1, unet_c=24
9		0.68091	0.371088	keep	architecture	dual-domain-search-tpe-calibrated	random-search	dual-domain-search-tpe-calibrated: epochs=8, lr=0.0022911, batch_size=4, unet_c=8
10		0.638547	0.364494	keep	architecture	dual-domain-search-tpe-calibrated	random-search	dual-domain-search-tpe-calibrated: epochs=4, lr=0.00028086, batch_size=1, unet_c=24
11		0.63868	0.367328	keep	architecture	dual-domain-search-tpe-calibrated	random-search	dual-domain-search-tpe-calibrated: epochs=7, lr=0.0015759, batch_size=1, unet_c=24
12		0.691283	0.376608	keep	architecture	dual-domain-search-tpe-calibrated	random-search	dual-domain-search-tpe-calibrated: epochs=7, lr=0.00019511, batch_size=2, unet_c=16
13		0.684913	0.373167	keep	architecture	dual-domain-search-tpe-calibrated	random-search	dual-domain-search-tpe-calibrated: epochs=7, lr=0.00010708, batch_size=2, unet_c=16
14		0.685997	0.374085	keep	architecture	dual-domain-search-tpe-calibrated	random-search	dual-domain-search-tpe-calibrated: epochs=7, lr=0.00023557, batch_size=2, unet_c=16
15		0.662257	0.370501	keep	architecture	dual-domain-search-tpe-calibrated	random-search	dual-domain-search-tpe-calibrated: epochs=7, lr=0.00042281, batch_size=4, unet_c=8
16		0.63654	0.376069	keep	architecture	dual-domain-search-tpe-calibrated	random-search	dual-domain-search-tpe-calibrated: epochs=8, lr=0.00018116, batch_size=1, unet_c=24
17		0.685421	0.381145	keep	architecture	dual-domain-search-tpe-calibrated	random-search	dual-domain-search-tpe-calibrated: epochs=5, lr=0.00019034, batch_size=2, unet_c=16
18		0.677597	0.371198	keep	architecture	dual-domain-search-tpe-calibrated	random-search	dual-domain-search-tpe-calibrated: epochs=5, lr=0.00049102, batch_size=2, unet_c=16
19		0.696348	0.379167	keep	architecture	dual-domain-search-tpe-calibrated	random-search	dual-domain-search-tpe-calibrated: epochs=4, lr=0.00016836, batch_size=2, unet_c=16
20		0.694319	0.377439	keep	architecture	dual-domain-search-tpe-calibrated	random-search	dual-domain-search-tpe-calibrated: epochs=3, lr=0.00031391, batch_size=2, unet_c=16
